epoch,loss
0,0.0051287016831338406
1,0.0006521984469145536
2,0.00030219252221286297
3,0.00012138860620325431
4,6.18373669567518e-05
5,5.0134050979977474e-05
6,3.62446517101489e-05
7,2.8087095415685326e-05
8,2.323285661987029e-05
9,2.1599020328721963e-05
10,1.8698468920774758e-05
11,1.7531589037389494e-05
12,1.6497046090080403e-05
13,1.5019816601125058e-05
14,1.4107447896094527e-05
15,1.3226226656115614e-05
16,1.2513427464000415e-05
17,1.2059963410138153e-05
18,1.1720999282260891e-05
19,1.1373886081855744e-05
20,1.106072886614129e-05
21,1.0607531294226646e-05
22,1.0264303455187473e-05
23,9.898243661154993e-06
24,9.54371444095159e-06
25,9.296981261286419e-06
26,9.029763532453217e-06
27,8.781399628787767e-06
28,8.588657692598645e-06
29,8.33325793792028e-06
30,8.189725122065283e-06
31,8.02449449111009e-06
32,7.882556928962003e-06
33,7.71201666793786e-06
34,7.574075880256714e-06
35,7.499467301386176e-06
36,7.465813723683823e-06
37,7.3632672865642235e-06
38,7.2397474468743894e-06
39,7.120003374438966e-06
40,7.014118182269158e-06
41,7.00626560501405e-06
42,6.908965588081628e-06
43,6.886068149469793e-06
44,6.88567160977982e-06
45,6.831727660028264e-06
46,6.756378297723131e-06
47,6.682817911496386e-06
48,6.672358722425997e-06
49,6.602716894121841e-06
50,6.5862591327459086e-06
51,6.5862591327459086e-06
52,6.5862591327459086e-06
53,6.5862591327459086e-06
54,6.5862591327459086e-06
55,6.5862591327459086e-06
56,6.5862591327459086e-06
57,6.5862591327459086e-06
58,6.5862591327459086e-06
59,6.5862591327459086e-06
60,6.5862591327459086e-06
61,6.5862591327459086e-06
62,6.5862591327459086e-06
63,6.5862591327459086e-06
64,6.5862591327459086e-06
65,6.5862591327459086e-06
66,6.5862591327459086e-06
67,6.5862591327459086e-06
68,6.5862591327459086e-06
69,6.5862591327459086e-06
70,6.5862591327459086e-06
71,6.5862591327459086e-06
72,6.5862591327459086e-06
73,6.5862591327459086e-06
74,6.5862591327459086e-06
75,6.5862591327459086e-06
76,6.5862591327459086e-06
77,6.5862591327459086e-06
78,6.5862591327459086e-06
79,6.5862591327459086e-06
80,6.5862591327459086e-06
81,6.5862591327459086e-06
82,6.5862591327459086e-06
83,6.5862591327459086e-06
84,6.5862591327459086e-06
85,6.5862591327459086e-06
86,6.5862591327459086e-06
87,6.5862591327459086e-06
88,6.5862591327459086e-06
89,6.5862591327459086e-06
90,6.5862591327459086e-06
91,6.5862591327459086e-06
92,6.5862591327459086e-06
93,6.5862591327459086e-06
94,6.5862591327459086e-06
95,6.5862591327459086e-06
96,6.5862591327459086e-06
97,6.5862591327459086e-06
98,6.5862591327459086e-06
99,6.5862591327459086e-06
100,6.5862591327459086e-06
101,6.5862591327459086e-06
102,6.5862591327459086e-06
103,6.5862591327459086e-06
104,6.5862591327459086e-06
105,6.5862591327459086e-06
106,6.5862591327459086e-06
107,6.5862591327459086e-06
108,6.5862591327459086e-06
109,6.5862591327459086e-06
110,6.5862591327459086e-06
111,6.5862591327459086e-06
112,6.5862591327459086e-06
113,6.5862591327459086e-06
114,6.5862591327459086e-06
115,6.5862591327459086e-06
116,6.5862591327459086e-06
117,6.5862591327459086e-06
118,6.5862591327459086e-06
119,6.5862591327459086e-06
120,6.5862591327459086e-06
121,6.5862591327459086e-06
122,6.5862591327459086e-06
123,6.5862591327459086e-06
124,6.5862591327459086e-06
125,6.5862591327459086e-06
126,6.5862591327459086e-06
127,6.5862591327459086e-06
128,6.5862591327459086e-06
129,6.5862591327459086e-06
130,6.5862591327459086e-06
131,6.5862591327459086e-06
132,6.5862591327459086e-06
133,6.5862591327459086e-06
134,6.5862591327459086e-06
135,6.5862591327459086e-06
136,6.5862591327459086e-06
137,6.5862591327459086e-06
138,6.5862591327459086e-06
139,6.5862591327459086e-06
140,6.5862591327459086e-06
141,6.5862591327459086e-06
142,6.5862591327459086e-06
143,6.5862591327459086e-06
144,6.5862591327459086e-06
145,6.5862591327459086e-06
146,6.5862591327459086e-06
147,6.5862591327459086e-06
148,6.5862591327459086e-06
149,6.5862591327459086e-06
150,6.5862591327459086e-06
