epoch,loss
0,8.441651880275458e-05
1,5.794385651824996e-05
2,3.6693581932922825e-05
3,2.5437717340537347e-05
4,1.952145976247266e-05
5,1.952145976247266e-05
6,1.952145976247266e-05
7,1.952145976247266e-05
8,1.952145976247266e-05
9,1.952145976247266e-05
10,1.952145976247266e-05
11,1.952145976247266e-05
12,1.952145976247266e-05
13,1.952145976247266e-05
14,1.952145976247266e-05
15,1.952145976247266e-05
16,1.952145976247266e-05
17,1.952145976247266e-05
18,1.952145976247266e-05
19,1.952145976247266e-05
20,1.952145976247266e-05
21,1.952145976247266e-05
22,1.952145976247266e-05
23,1.952145976247266e-05
24,1.952145976247266e-05
25,1.952145976247266e-05
26,1.952145976247266e-05
27,1.952145976247266e-05
28,1.952145976247266e-05
29,1.952145976247266e-05
30,1.952145976247266e-05
31,1.952145976247266e-05
32,1.952145976247266e-05
33,1.952145976247266e-05
34,1.952145976247266e-05
35,1.952145976247266e-05
36,1.952145976247266e-05
37,1.952145976247266e-05
38,1.952145976247266e-05
39,1.952145976247266e-05
40,1.952145976247266e-05
41,1.952145976247266e-05
42,1.952145976247266e-05
43,1.952145976247266e-05
44,1.952145976247266e-05
45,1.952145976247266e-05
46,1.952145976247266e-05
47,1.952145976247266e-05
48,1.952145976247266e-05
49,1.952145976247266e-05
50,1.952145976247266e-05
51,1.952145976247266e-05
52,1.952145976247266e-05
53,1.952145976247266e-05
54,1.952145976247266e-05
55,1.952145976247266e-05
56,1.952145976247266e-05
57,1.952145976247266e-05
58,1.952145976247266e-05
59,1.952145976247266e-05
60,1.952145976247266e-05
61,1.952145976247266e-05
62,1.952145976247266e-05
63,1.952145976247266e-05
64,1.952145976247266e-05
65,1.952145976247266e-05
66,1.952145976247266e-05
67,1.952145976247266e-05
68,1.952145976247266e-05
69,1.952145976247266e-05
70,1.952145976247266e-05
71,1.952145976247266e-05
72,1.952145976247266e-05
73,1.952145976247266e-05
74,1.952145976247266e-05
75,1.952145976247266e-05
76,1.952145976247266e-05
77,1.952145976247266e-05
78,1.952145976247266e-05
79,1.952145976247266e-05
80,1.952145976247266e-05
81,1.952145976247266e-05
82,1.952145976247266e-05
83,1.952145976247266e-05
84,1.952145976247266e-05
85,1.952145976247266e-05
86,1.952145976247266e-05
87,1.952145976247266e-05
88,1.952145976247266e-05
89,1.952145976247266e-05
90,1.952145976247266e-05
91,1.952145976247266e-05
92,1.952145976247266e-05
93,1.952145976247266e-05
94,1.952145976247266e-05
95,1.952145976247266e-05
96,1.952145976247266e-05
97,1.952145976247266e-05
98,1.952145976247266e-05
99,1.952145976247266e-05
100,1.952145976247266e-05
101,1.952145976247266e-05
102,1.952145976247266e-05
103,1.952145976247266e-05
104,1.952145976247266e-05
