epoch,loss
0,0.45805099606513977
1,0.2008298635482788
2,0.02163711003959179
3,0.006566150113940239
4,0.003203712170943618
5,0.0011455320054665208
6,0.0005797948688268661
7,0.00027806308935396373
8,0.00017048674635589123
9,0.0001307041384279728
10,0.00011169499339303002
11,8.713999704923481e-05
12,6.808351463405415e-05
13,5.790267459815368e-05
14,5.368706115405075e-05
15,4.898987026535906e-05
16,4.401361366035417e-05
17,4.136383722652681e-05
18,3.8877027691341937e-05
19,3.6210272810421884e-05
20,3.316986476420425e-05
21,3.1587140256306157e-05
22,2.8972812287975103e-05
23,2.6731004254543222e-05
24,2.3967921151779592e-05
25,2.253944694530219e-05
26,2.0099303583265282e-05
27,1.9551514924387448e-05
28,1.701175824564416e-05
29,1.6392652469221503e-05
30,1.3653358109877445e-05
31,1.264855654881103e-05
32,1.1788434676418547e-05
33,1.1437434295658022e-05
34,1.083541337720817e-05
35,1.066618369804928e-05
36,9.954268534784205e-06
37,9.786685041035526e-06
38,8.731006346351933e-06
39,8.214580702770036e-06
40,7.5007374107372016e-06
41,7.313126388908131e-06
42,7.303145139303524e-06
43,7.303145139303524e-06
44,7.303145139303524e-06
45,7.303145139303524e-06
46,7.303145139303524e-06
47,7.303145139303524e-06
48,7.303145139303524e-06
49,7.303145139303524e-06
50,7.303145139303524e-06
51,7.303145139303524e-06
52,7.303145139303524e-06
53,7.303145139303524e-06
54,7.303145139303524e-06
55,7.303145139303524e-06
56,7.303145139303524e-06
57,7.303145139303524e-06
58,7.303145139303524e-06
59,7.303145139303524e-06
60,7.303145139303524e-06
61,7.303145139303524e-06
62,7.303145139303524e-06
63,7.303145139303524e-06
64,7.303145139303524e-06
65,7.303145139303524e-06
66,7.303145139303524e-06
67,7.303145139303524e-06
68,7.303145139303524e-06
69,7.303145139303524e-06
70,7.303145139303524e-06
71,7.303145139303524e-06
72,7.303145139303524e-06
73,7.303145139303524e-06
74,7.303145139303524e-06
75,7.303145139303524e-06
76,7.303145139303524e-06
77,7.303145139303524e-06
78,7.303145139303524e-06
79,7.303145139303524e-06
80,7.303145139303524e-06
81,7.303145139303524e-06
82,7.303145139303524e-06
83,7.303145139303524e-06
84,7.303145139303524e-06
85,7.303145139303524e-06
86,7.303145139303524e-06
87,7.303145139303524e-06
88,7.303145139303524e-06
89,7.303145139303524e-06
90,7.303145139303524e-06
91,7.303145139303524e-06
92,7.303145139303524e-06
93,7.303145139303524e-06
94,7.303145139303524e-06
95,7.303145139303524e-06
96,7.303145139303524e-06
97,7.303145139303524e-06
98,7.303145139303524e-06
99,7.303145139303524e-06
100,7.303145139303524e-06
101,7.303145139303524e-06
102,7.303145139303524e-06
103,7.303145139303524e-06
104,7.303145139303524e-06
105,7.303145139303524e-06
106,7.303145139303524e-06
107,7.303145139303524e-06
108,7.303145139303524e-06
109,7.303145139303524e-06
110,7.303145139303524e-06
111,7.303145139303524e-06
112,7.303145139303524e-06
113,7.303145139303524e-06
114,7.303145139303524e-06
115,7.303145139303524e-06
116,7.303145139303524e-06
117,7.303145139303524e-06
118,7.303145139303524e-06
119,7.303145139303524e-06
120,7.303145139303524e-06
121,7.303145139303524e-06
122,7.303145139303524e-06
123,7.303145139303524e-06
124,7.303145139303524e-06
125,7.303145139303524e-06
126,7.303145139303524e-06
127,7.303145139303524e-06
128,7.303145139303524e-06
129,7.303145139303524e-06
130,7.303145139303524e-06
131,7.303145139303524e-06
132,7.303145139303524e-06
133,7.303145139303524e-06
134,7.303145139303524e-06
135,7.303145139303524e-06
136,7.303145139303524e-06
137,7.303145139303524e-06
138,7.303145139303524e-06
139,7.303145139303524e-06
140,7.303145139303524e-06
141,7.303145139303524e-06
142,7.303145139303524e-06
