1.000000000000000082e-05,1.126677018520884276e-05
1.100000000000000039e-04,1.239344716433504290e-04
2.100000000000000087e-04,2.366021711317576996e-04
3.100000000000000542e-04,3.492698668597633664e-04
4.100000000000000454e-04,4.619375570366996363e-04
5.100000000000000366e-04,5.746052398718990957e-04
6.100000000000000821e-04,6.872729135746944665e-04
7.100000000000000191e-04,7.999405763544182538e-04
8.100000000000000646e-04,9.126082264204028001e-04
9.100000000000001100e-04,1.025275861981980990e-03
1.010000000000000047e-03,1.137943481248485057e-03
1.110000000000000092e-03,1.250611082429248537e-03
1.210000000000000138e-03,1.363278663733603988e-03
1.310000000000000183e-03,1.475946223370883104e-03
1.410000000000000012e-03,1.588613759550419526e-03
1.510000000000000057e-03,1.701281270481546900e-03
1.610000000000000103e-03,1.813948754373597349e-03
1.710000000000000148e-03,1.926616209435904302e-03
1.810000000000000194e-03,2.039283633877799883e-03
1.910000000000000022e-03,2.151951025908618170e-03
2.010000000000000068e-03,2.264618383737693891e-03
2.110000000000000330e-03,2.377285705574357436e-03
2.210000000000000159e-03,2.489952989627943532e-03
2.309999999999999987e-03,2.602620234107788210e-03
2.410000000000000250e-03,2.715287437223222293e-03
2.510000000000000078e-03,2.827954597183580509e-03
2.610000000000000341e-03,2.940621712198195417e-03
2.710000000000000169e-03,3.053288780476401745e-03
2.809999999999999998e-03,3.165955800227535089e-03
2.910000000000000260e-03,3.278622769660929307e-03
3.010000000000000089e-03,3.391289686985917394e-03
3.110000000000000351e-03,3.503956550411834944e-03
3.210000000000000180e-03,3.616623358148017119e-03
3.310000000000000008e-03,3.729290108403797779e-03
3.410000000000000270e-03,3.841956799388513387e-03
3.510000000000000099e-03,3.954623429311496935e-03
3.610000000000000361e-03,4.067289996382083585e-03
3.710000000000000190e-03,4.179956498809613702e-03
3.810000000000000019e-03,4.292622934803414642e-03
3.910000000000000281e-03,4.405289302572829371e-03
4.009999999999999676e-03,4.517955600327191318e-03
4.109999999999999938e-03,4.630621826275836510e-03
4.210000000000000200e-03,4.743287978628103578e-03
4.309999999999999595e-03,4.855954055593324215e-03
4.409999999999999858e-03,4.968620055380838785e-03
4.510000000000000120e-03,5.081285976199985052e-03
4.609999999999999515e-03,5.193951816260098178e-03
4.709999999999999777e-03,5.306617573770512457e-03
4.810000000000000039e-03,5.419283246940575192e-03
4.909999999999999434e-03,5.531948833979614608e-03
5.009999999999999697e-03,5.644614333096972802e-03
5.109999999999999959e-03,5.757279742501991010e-03
5.210000000000000221e-03,5.869945060403999187e-03
5.309999999999999616e-03,5.982610285012345507e-03
5.409999999999999878e-03,6.095275414536360792e-03
5.510000000000000141e-03,6.207940447185392348e-03
5.609999999999999536e-03,6.320605381168771866e-03
5.709999999999999798e-03,6.433270214695850121e-03
5.810000000000000060e-03,6.545934945975953601e-03
5.909999999999999455e-03,6.658599573218429608e-03
6.009999999999999717e-03,6.771264094632618510e-03
6.109999999999999980e-03,6.883928508427864142e-03
6.210000000000000242e-03,6.996592812813499061e-03
6.309999999999999637e-03,7.109257005998875778e-03
6.409999999999999899e-03,7.221921086193328586e-03
6.510000000000000162e-03,7.334585051606198718e-03
6.609999999999999556e-03,7.447248900446833478e-03
6.709999999999999819e-03,7.559912630924574099e-03
6.810000000000000081e-03,7.672576241248761815e-03
6.910000000000000343e-03,7.785239729628736990e-03
7.009999999999999738e-03,7.897903094273852134e-03
7.110000000000000001e-03,8.010566333393450214e-03
7.210000000000000263e-03,8.123229445196859452e-03
7.309999999999999658e-03,8.235892427893441031e-03
7.409999999999999920e-03,8.348555279692540521e-03
7.510000000000000182e-03,8.461217998803493082e-03
7.609999999999999577e-03,8.573880583435649488e-03
7.709999999999999840e-03,8.686543031798355310e-03
7.810000000000000102e-03,8.799205342100957852e-03
7.910000000000000364e-03,8.911867512552802684e-03
8.009999999999999759e-03,9.024529541363233640e-03
8.109999999999999154e-03,9.137191426741615372e-03
8.210000000000000284e-03,9.249853166897269163e-03
8.309999999999999679e-03,9.362514760039556197e-03
8.410000000000000808e-03,9.475176204377832451e-03
8.510000000000000203e-03,9.587837498121436555e-03
8.609999999999999598e-03,9.700498639479715815e-03
8.710000000000000728e-03,9.813159626662034882e-03
8.810000000000000123e-03,9.925820457877725447e-03
8.909999999999999518e-03,1.003848113133615043e-02
9.010000000000000647e-03,1.015114164524666060e-02
9.110000000000000042e-03,1.026380199781860326e-02
9.209999999999999437e-03,1.037646218726132746e-02
9.310000000000000567e-03,1.048912221178419785e-02
9.409999999999999962e-03,1.060178206959654611e-02
9.509999999999999357e-03,1.071444175890774904e-02
9.610000000000000486e-03,1.082710127792714701e-02
9.709999999999999881e-03,1.093976062486409079e-02
9.809999999999999276e-03,1.105241979792794503e-02
9.910000000000000406e-03,1.116507879532806918e-02
1.000999999999999980e-02,1.127773761527379320e-02
1.011000000000000093e-02,1.139039625597450256e-02
1.021000000000000033e-02,1.150305471563953241e-02
1.030999999999999972e-02,1.161571299247825088e-02
1.041000000000000085e-02,1.172837108470001222e-02
1.051000000000000024e-02,1.184102899051418106e-02
1.060999999999999964e-02,1.195368670813010473e-02
1.071000000000000077e-02,1.206634423575714612e-02
1.081000000000000016e-02,1.217900157160466297e-02
1.090999999999999956e-02,1.229165871388202165e-02
1.101000000000000069e-02,1.240431566079857988e-02
1.111000000000000008e-02,1.251697241056369189e-02
1.120999999999999948e-02,1.262962896138672582e-02
1.131000000000000061e-02,1.274228531147704978e-02
1.141000000000000000e-02,1.285494145904400934e-02
1.150999999999999940e-02,1.296759740229697956e-02
1.161000000000000053e-02,1.308025313944532336e-02
1.170999999999999992e-02,1.319290866869840192e-02
1.180999999999999932e-02,1.330556398826557123e-02
1.191000000000000045e-02,1.341821909635622367e-02
1.200999999999999984e-02,1.353087399117969443e-02
1.211000000000000097e-02,1.364352867094537070e-02
1.221000000000000037e-02,1.375618313386259804e-02
1.230999999999999976e-02,1.386883737814077408e-02
1.241000000000000089e-02,1.398149140198924091e-02
1.251000000000000029e-02,1.409414520361737359e-02
1.260999999999999968e-02,1.420679878123454892e-02
1.271000000000000081e-02,1.431945213305013155e-02
1.281000000000000021e-02,1.443210525727349133e-02
1.290999999999999960e-02,1.454475815211400160e-02
1.301000000000000073e-02,1.465741081578103219e-02
1.311000000000000013e-02,1.477006324648395298e-02
1.320999999999999952e-02,1.488271544243214423e-02
1.331000000000000065e-02,1.499536740183497058e-02
1.341000000000000004e-02,1.510801912290181230e-02
1.350999999999999944e-02,1.522067060384204099e-02
1.361000000000000057e-02,1.533332184286503690e-02
1.370999999999999996e-02,1.544597283818016989e-02
1.381000000000000109e-02,1.555862358799682370e-02
1.391000000000000049e-02,1.567127409052435430e-02
1.400999999999999988e-02,1.578392434397217839e-02
1.411000000000000101e-02,1.589657434654964327e-02
1.421000000000000041e-02,1.600922409646612574e-02
1.430999999999999980e-02,1.612187359193103034e-02
1.441000000000000093e-02,1.623452283115373387e-02
1.451000000000000033e-02,1.634717181234359232e-02
1.460999999999999972e-02,1.645982053371001369e-02
1.471000000000000085e-02,1.657246899346235397e-02
1.481000000000000025e-02,1.668511718981003505e-02
1.490999999999999964e-02,1.679776512096240251e-02
1.501000000000000077e-02,1.691041278512887130e-02
1.511000000000000017e-02,1.702306018051881475e-02
1.520999999999999956e-02,1.713570730534160272e-02
1.531000000000000069e-02,1.724835415780665016e-02
1.541000000000000009e-02,1.736100073612333039e-02
1.550999999999999948e-02,1.747364703850102716e-02
1.561000000000000061e-02,1.758629306314914501e-02
1.571000000000000174e-02,1.769893880827705726e-02
1.581000000000000114e-02,1.781158427209416500e-02
1.591000000000000053e-02,1.792422945280985197e-02
1.600999999999999993e-02,1.803687434863351577e-02
1.610999999999999932e-02,1.814951895777454707e-02
1.620999999999999872e-02,1.826216327844234003e-02
1.631000000000000158e-02,1.837480730884629918e-02
1.641000000000000097e-02,1.848745104719579785e-02
1.651000000000000037e-02,1.860009449170024753e-02
1.660999999999999976e-02,1.871273764056904237e-02
1.670999999999999916e-02,1.882538049201156610e-02
1.681000000000000202e-02,1.893802304423725449e-02
1.691000000000000142e-02,1.905066529545547047e-02
1.701000000000000081e-02,1.916330724387561510e-02
1.711000000000000021e-02,1.927594888770710682e-02
1.720999999999999960e-02,1.938859022515932937e-02
1.730999999999999900e-02,1.950123125444171157e-02
1.741000000000000186e-02,1.961387197376363023e-02
1.751000000000000126e-02,1.972651238133450377e-02
1.761000000000000065e-02,1.983915247536371940e-02
1.771000000000000005e-02,1.995179225406070941e-02
1.780999999999999944e-02,2.006443171563485756e-02
