1.000000000000000082e-05,3.062062476892120636e-06
1.100000000000000039e-04,3.368268723601978087e-05
2.100000000000000087e-04,6.430331194617957831e-05
3.100000000000000542e-04,9.492393656285534446e-05
4.100000000000000454e-04,1.255445610415308088e-04
5.100000000000000366e-04,1.561651853376899311e-04
6.100000000000000821e-04,1.867858094068160885e-04
7.100000000000000191e-04,2.174064332043937559e-04
8.100000000000000646e-04,2.480270566859061341e-04
9.100000000000001100e-04,2.786476798068372642e-04
1.010000000000000047e-03,3.092683025226707809e-04
1.110000000000000092e-03,3.398889247888905356e-04
1.210000000000000138e-03,3.705095465609801629e-04
1.310000000000000183e-03,4.011301677944237852e-04
1.410000000000000012e-03,4.317507884447050370e-04
1.510000000000000057e-03,4.623714084673074447e-04
1.610000000000000103e-03,4.929920278177149680e-04
1.710000000000000148e-03,5.236126464514118378e-04
1.810000000000000194e-03,5.542332643238816886e-04
1.910000000000000022e-03,5.848538813906066372e-04
2.010000000000000068e-03,6.154744976070731372e-04
2.110000000000000330e-03,6.460951129287634135e-04
2.210000000000000159e-03,6.767157273111614260e-04
2.309999999999999987e-03,7.073363407097508094e-04
2.410000000000000250e-03,7.379569530800159571e-04
2.510000000000000078e-03,7.685775643774398532e-04
2.610000000000000341e-03,7.991981745575058070e-04
2.710000000000000169e-03,8.298187835756996216e-04
2.809999999999999998e-03,8.604393913875038472e-04
2.910000000000000260e-03,8.910599979484017932e-04
3.010000000000000089e-03,9.216806032138780700e-04
3.110000000000000351e-03,9.523012071394163121e-04
3.210000000000000180e-03,9.829218096804985278e-04
3.310000000000000008e-03,1.013542410792612255e-03
3.410000000000000270e-03,1.044163010431235815e-03
3.510000000000000099e-03,1.074783608551857506e-03
3.610000000000000361e-03,1.105404205109961719e-03
3.710000000000000190e-03,1.136024800061026779e-03
3.810000000000000019e-03,1.166645393360541631e-03
3.910000000000000281e-03,1.197265984963988500e-03
4.009999999999999676e-03,1.227886574826849396e-03
4.109999999999999938e-03,1.258507162904610012e-03
4.210000000000000200e-03,1.289127749152751056e-03
4.309999999999999595e-03,1.319748333526761692e-03
4.409999999999999858e-03,1.350368915982121543e-03
4.510000000000000120e-03,1.380989496474315653e-03
4.609999999999999515e-03,1.411610074958826464e-03
4.709999999999999777e-03,1.442230651391140104e-03
4.810000000000000039e-03,1.472851225726739665e-03
4.909999999999999434e-03,1.503471797921106072e-03
5.009999999999999697e-03,1.534092367929724586e-03
5.109999999999999959e-03,1.564712935708080467e-03
5.210000000000000221e-03,1.595333501211655940e-03
5.309999999999999616e-03,1.625954064395935617e-03
5.409999999999999878e-03,1.656574625216400637e-03
5.510000000000000141e-03,1.687195183628539515e-03
5.609999999999999536e-03,1.717815739587829705e-03
5.709999999999999798e-03,1.748436293049761021e-03
5.810000000000000060e-03,1.779056843969808533e-03
5.909999999999999455e-03,1.809677392303467910e-03
6.009999999999999717e-03,1.840297938006214655e-03
6.109999999999999980e-03,1.870918481033533596e-03
6.210000000000000242e-03,1.901539021340909342e-03
6.309999999999999637e-03,1.932159558883827805e-03
6.409999999999999899e-03,1.962780093617767091e-03
6.510000000000000162e-03,1.993400625498215929e-03
6.609999999999999556e-03,2.024021154480653943e-03
6.709999999999999819e-03,2.054641680520566827e-03
6.810000000000000081e-03,2.085262203573438541e-03
6.910000000000000343e-03,2.115882723594751311e-03
7.009999999999999738e-03,2.146503240539992998e-03
7.110000000000000001e-03,2.177123754364639324e-03
7.210000000000000263e-03,2.207744265024182053e-03
7.309999999999999658e-03,2.238364772474099509e-03
7.409999999999999920e-03,2.268985276669877385e-03
7.510000000000000182e-03,2.299605777566995739e-03
7.609999999999999577e-03,2.330226275120944168e-03
7.709999999999999840e-03,2.360846769287203162e-03
7.810000000000000102e-03,2.391467260021253646e-03
7.910000000000000364e-03,2.422087747278586518e-03
8.009999999999999759e-03,2.452708231014677932e-03
8.109999999999999154e-03,2.483328711185011414e-03
8.210000000000000284e-03,2.513949187745080031e-03
8.309999999999999679e-03,2.544569660650357334e-03
8.410000000000000808e-03,2.575190129856326851e-03
8.510000000000000203e-03,2.605810595318482081e-03
8.609999999999999598e-03,2.636431056992294408e-03
8.710000000000000728e-03,2.667051514833253863e-03
8.810000000000000123e-03,2.697671968796841371e-03
8.909999999999999518e-03,2.728292418838544793e-03
9.010000000000000647e-03,2.758912864913842019e-03
9.110000000000000042e-03,2.789533306978219610e-03
9.209999999999999437e-03,2.820153744987162828e-03
9.310000000000000567e-03,2.850774178896149993e-03
9.409999999999999962e-03,2.881394608660668103e-03
9.509999999999999357e-03,2.912015034236201116e-03
9.610000000000000486e-03,2.942635455578232993e-03
9.709999999999999881e-03,2.973255872642244658e-03
9.809999999999999276e-03,3.003876285383720070e-03
9.910000000000000406e-03,3.034496693758145357e-03
1.000999999999999980e-02,3.065117097720995807e-03
1.011000000000000093e-02,3.095737497227766654e-03
1.021000000000000033e-02,3.126357892233929282e-03
1.030999999999999972e-02,3.156978282694977191e-03
1.041000000000000085e-02,3.187598668566383932e-03
1.051000000000000024e-02,3.218219049803644309e-03
1.060999999999999964e-02,3.248839426362234040e-03
1.071000000000000077e-02,3.279459798197637520e-03
1.081000000000000016e-02,3.310080165265342610e-03
1.090999999999999956e-02,3.340700527520823731e-03
1.101000000000000069e-02,3.371320884919569178e-03
1.111000000000000008e-02,3.401941237417068983e-03
1.120999999999999948e-02,3.432561584968796698e-03
1.131000000000000061e-02,3.463181927530235849e-03
1.141000000000000000e-02,3.493802265056877333e-03
1.150999999999999940e-02,3.524422597504199041e-03
1.161000000000000053e-02,3.555042924827678859e-03
1.170999999999999992e-02,3.585663246982815494e-03
1.180999999999999932e-02,3.616283563925079027e-03
1.191000000000000045e-02,3.646903875609955586e-03
1.200999999999999984e-02,3.677524181992933468e-03
1.211000000000000097e-02,3.708144483029490127e-03
1.221000000000000037e-02,3.738764778675104754e-03
1.230999999999999976e-02,3.769385068885273884e-03
1.241000000000000089e-02,3.800005353615471936e-03
1.251000000000000029e-02,3.830625632821182437e-03
1.260999999999999968e-02,3.861245906457885443e-03
1.271000000000000081e-02,3.891866174481074456e-03
1.281000000000000021e-02,3.922486436846223459e-03
1.290999999999999960e-02,3.953106693508821184e-03
1.301000000000000073e-02,3.983726944424345953e-03
1.311000000000000013e-02,4.014347189548282159e-03
1.320999999999999952e-02,4.044967428836115930e-03
1.331000000000000065e-02,4.075587662243329926e-03
1.341000000000000004e-02,4.106207889725402467e-03
1.350999999999999944e-02,4.136828111237821418e-03
1.361000000000000057e-02,4.167448326736064232e-03
1.370999999999999996e-02,4.198068536175623110e-03
1.381000000000000109e-02,4.228688739511977240e-03
1.391000000000000049e-02,4.259308936700604079e-03
1.400999999999999988e-02,4.289929127696990620e-03
1.411000000000000101e-02,4.320549312456622992e-03
1.421000000000000041e-02,4.351169490934983855e-03
1.430999999999999980e-02,4.381789663087547193e-03
1.441000000000000093e-02,4.412409828869805206e-03
1.451000000000000033e-02,4.443029988237239686e-03
1.460999999999999972e-02,4.473650141145331556e-03
1.471000000000000085e-02,4.504270287549569547e-03
1.481000000000000025e-02,4.534890427405421573e-03
1.490999999999999964e-02,4.565510560668388507e-03
1.501000000000000077e-02,4.596130687293942599e-03
1.511000000000000017e-02,4.626750807237567376e-03
1.520999999999999956e-02,4.657370920454748965e-03
1.531000000000000069e-02,4.687991026900971761e-03
1.541000000000000009e-02,4.718611126531710616e-03
1.550999999999999948e-02,4.749231219302458597e-03
1.561000000000000061e-02,4.779851305168693158e-03
1.571000000000000174e-02,4.810471384085899561e-03
1.581000000000000114e-02,4.841091456009553526e-03
1.591000000000000053e-02,4.871711520895138578e-03
1.600999999999999993e-02,4.902331578698154724e-03
1.610999999999999932e-02,4.932951629374065540e-03
1.620999999999999872e-02,4.963571672878361492e-03
1.631000000000000158e-02,4.994191709166520034e-03
1.641000000000000097e-02,5.024811738194032498e-03
1.651000000000000037e-02,5.055431759916375473e-03
1.660999999999999976e-02,5.086051774289029881e-03
1.670999999999999916e-02,5.116671781267484453e-03
1.681000000000000202e-02,5.147291780807227053e-03
1.691000000000000142e-02,5.177911772863728196e-03
1.701000000000000081e-02,5.208531757392468806e-03
1.711000000000000021e-02,5.239151734348941949e-03
1.720999999999999960e-02,5.269771703688621613e-03
1.730999999999999900e-02,5.300391665367005199e-03
1.741000000000000186e-02,5.331011619339554551e-03
1.751000000000000126e-02,5.361631565561765338e-03
1.761000000000000065e-02,5.392251503989121085e-03
1.771000000000000005e-02,5.422871434577092309e-03
1.780999999999999944e-02,5.453491357281179883e-03
1.790999999999999884e-02,5.484111272056850853e-03
1.801000000000000170e-02,5.514731178859594816e-03
1.811000000000000110e-02,5.545351077644890964e-03
1.821000000000000049e-02,5.575970968368221085e-03
1.830999999999999989e-02,5.606590850985073045e-03
1.840999999999999928e-02,5.637210725450930368e-03
1.851000000000000215e-02,5.667830591721269642e-03
1.861000000000000154e-02,5.698450449751565720e-03
1.871000000000000094e-02,5.729070299497326414e-03
1.881000000000000033e-02,5.759690140914004025e-03
1.890999999999999973e-02,5.790309973957102896e-03
1.900999999999999912e-02,5.820929798582092675e-03
1.911000000000000199e-02,5.851549614744462960e-03
1.921000000000000138e-02,5.882169422399692073e-03
1.931000000000000077e-02,5.912789221503267877e-03
1.941000000000000017e-02,5.943409012010664356e-03
1.950999999999999956e-02,5.974028793877372845e-03
1.960999999999999896e-02,6.004648567058867327e-03
1.971000000000000182e-02,6.035268331510637400e-03
1.981000000000000122e-02,6.065888087188148377e-03
1.991000000000000061e-02,6.096507834046905466e-03
2.001000000000000001e-02,6.127127572042385256e-03
2.010999999999999940e-02,6.157747301130063466e-03
2.021000000000000227e-02,6.188367021265414082e-03
2.031000000000000166e-02,6.218986732403944916e-03
2.041000000000000106e-02,6.249606434501115207e-03
2.051000000000000045e-02,6.280226127512417156e-03
2.060999999999999985e-02,6.310845811393337758e-03
2.070999999999999924e-02,6.341465486099337988e-03
2.081000000000000211e-02,6.372085151585916117e-03
2.091000000000000150e-02,6.402704807808554804e-03
2.101000000000000090e-02,6.433324454722734106e-03
2.111000000000000029e-02,6.463944092283933213e-03
2.120999999999999969e-02,6.494563720447641721e-03
2.130999999999999908e-02,6.525183339169331014e-03
2.141000000000000195e-02,6.555802948404483750e-03
2.151000000000000134e-02,6.586422548108586059e-03
2.161000000000000074e-02,6.617042138237131006e-03
2.171000000000000013e-02,6.647661718745570027e-03
2.180999999999999953e-02,6.678281289589419606e-03
2.190999999999999892e-02,6.708900850724137249e-03
2.201000000000000179e-02,6.739520402105226432e-03
2.211000000000000118e-02,6.770139943688151599e-03
2.221000000000000058e-02,6.800759475428390204e-03
2.230999999999999997e-02,6.831378997281441386e-03
2.240999999999999936e-02,6.861998509202769589e-03
2.251000000000000223e-02,6.892618011147885228e-03
2.261000000000000162e-02,6.923237503072234532e-03
2.271000000000000102e-02,6.953856984931317507e-03
2.281000000000000041e-02,6.984476456680620282e-03
2.290999999999999981e-02,7.015095918275607301e-03
2.300999999999999920e-02,7.045715369671775100e-03
2.311000000000000207e-02,7.076334810824591592e-03
2.321000000000000146e-02,7.106954241689563724e-03
2.331000000000000086e-02,7.137573662222142928e-03
2.341000000000000025e-02,7.168193072377832681e-03
2.350999999999999965e-02,7.198812472112107834e-03
2.360999999999999904e-02,7.229431861380447577e-03
2.371000000000000191e-02,7.260051240138325028e-03
2.381000000000000130e-02,7.290670608341244530e-03
2.391000000000000070e-02,7.321289965944663587e-03
2.401000000000000009e-02,7.351909312904088278e-03
2.410999999999999949e-02,7.382528649174976976e-03
2.421000000000000235e-02,7.413147974712821012e-03
2.431000000000000175e-02,7.443767289473103045e-03
2.441000000000000114e-02,7.474386593411302265e-03
2.451000000000000054e-02,7.505005886482886586e-03
2.460999999999999993e-02,7.535625168643368156e-03
2.470999999999999933e-02,7.566244439848208818e-03
2.481000000000000219e-02,7.596863700052886026e-03
2.491000000000000159e-02,7.627482949212890245e-03
2.501000000000000098e-02,7.658102187283694594e-03
2.511000000000000038e-02,7.688721414220790404e-03
2.520999999999999977e-02,7.719340629979647324e-03
2.530999999999999917e-02,7.749959834515756686e-03
2.541000000000000203e-02,7.780579027784600282e-03
2.551000000000000142e-02,7.811198209741659036e-03
2.561000000000000082e-02,7.841817380342395657e-03
2.571000000000000021e-02,7.872436539542315356e-03
2.580999999999999961e-02,7.903055687296878240e-03
2.591000000000000247e-02,7.933674823561586917e-03
2.601000000000000187e-02,7.964293948291905831e-03
2.611000000000000126e-02,7.994913061443325447e-03
2.621000000000000066e-02,8.025532162971322353e-03
2.631000000000000005e-02,8.056151252831374870e-03
2.640999999999999945e-02,8.086770330978969995e-03
2.651000000000000231e-02,8.117389397369586049e-03
2.661000000000000171e-02,8.148008451958699619e-03
2.671000000000000110e-02,8.178627494701799436e-03
2.681000000000000050e-02,8.209246525554356883e-03
2.690999999999999989e-02,8.239865544471867628e-03
2.700999999999999929e-02,8.270484551409803056e-03
2.711000000000000215e-02,8.301103546323641488e-03
2.721000000000000155e-02,8.331722529168871655e-03
2.731000000000000094e-02,8.362341499900958000e-03
2.741000000000000034e-02,8.392960458475390989e-03
2.750999999999999973e-02,8.423579404847664556e-03
2.761000000000000260e-02,8.454198338973241411e-03
2.771000000000000199e-02,8.484817260807598141e-03
2.781000000000000139e-02,8.515436170306228680e-03
2.791000000000000078e-02,8.546055067424614821e-03
2.801000000000000018e-02,8.576673952118231414e-03
2.810999999999999957e-02,8.607292824342567192e-03
2.821000000000000243e-02,8.637911684053091801e-03
2.831000000000000183e-02,8.668530531205280096e-03
2.841000000000000122e-02,8.699149365754627744e-03
2.851000000000000062e-02,8.729768187656600925e-03
2.861000000000000001e-02,8.760386996866697043e-03
2.870999999999999941e-02,8.791005793340384011e-03
2.881000000000000227e-02,8.821624577033147091e-03
2.891000000000000167e-02,8.852243347900462869e-03
2.901000000000000106e-02,8.882862105897818342e-03
2.911000000000000046e-02,8.913480850980683157e-03
2.920999999999999985e-02,8.944099583104546045e-03
2.931000000000000272e-02,8.974718302224885327e-03
2.941000000000000211e-02,9.005337008297170653e-03
2.951000000000000151e-02,9.035955701276899427e-03
2.961000000000000090e-02,9.066574381119548234e-03
2.971000000000000030e-02,9.097193047780586725e-03
2.980999999999999969e-02,9.127811701215505363e-03
2.991000000000000256e-02,9.158430341379775533e-03
3.001000000000000195e-02,9.189048968228885964e-03
3.011000000000000135e-02,9.219667581718311508e-03
3.021000000000000074e-02,9.250286181803528754e-03
3.031000000000000014e-02,9.280904768440024696e-03
3.040999999999999953e-02,9.311523341583268984e-03
3.051000000000000240e-02,9.342141901188767694e-03
3.061000000000000179e-02,9.372760447211955781e-03
3.071000000000000119e-02,9.403378979608354934e-03
3.081000000000000058e-02,9.433997498333433068e-03
3.090999999999999998e-02,9.464616003342658096e-03
3.100999999999999937e-02,9.495234494591515279e-03
3.111000000000000223e-02,9.525852972035489877e-03
3.121000000000000163e-02,9.556471435630046335e-03
3.131000000000000449e-02,9.587089885330692465e-03
3.141000000000000736e-02,9.617708321092890977e-03
3.151000000000000328e-02,9.648326742872118458e-03
3.161000000000000615e-02,9.678945150623851496e-03
3.171000000000000207e-02,9.709563544303573615e-03
3.181000000000000494e-02,9.740181923866790895e-03
3.191000000000000780e-02,9.770800289268933084e-03
3.201000000000000373e-02,9.801418640465502791e-03
3.211000000000000659e-02,9.832036977411993950e-03
3.221000000000000252e-02,9.862655300063879679e-03
3.231000000000000538e-02,9.893273608376610545e-03
3.241000000000000131e-02,9.923891902305697829e-03
3.251000000000000417e-02,9.954510181806612915e-03
3.261000000000000704e-02,9.985128446834837593e-03
3.271000000000000296e-02,1.001574669734583631e-02
3.281000000000000583e-02,1.004636493329510646e-02
3.291000000000000175e-02,1.007698315463811771e-02
3.301000000000000462e-02,1.010760136133034490e-02
3.311000000000000748e-02,1.013821955332728196e-02
3.321000000000000341e-02,1.016883773058438988e-02
3.331000000000000627e-02,1.019945589305716084e-02
3.341000000000000220e-02,1.023007404070105757e-02
3.351000000000000506e-02,1.026069217347159307e-02
3.361000000000000792e-02,1.029131029132420751e-02
3.371000000000000385e-02,1.032192839421440696e-02
3.381000000000000671e-02,1.035254648209764892e-02
3.391000000000000264e-02,1.038316455492942908e-02
3.401000000000000550e-02,1.041378261266521707e-02
3.411000000000000143e-02,1.044440065526050510e-02
3.421000000000000429e-02,1.047501868267074546e-02
3.431000000000000716e-02,1.050563669485144076e-02
3.441000000000000308e-02,1.053625469175805546e-02
3.451000000000000595e-02,1.056687267334608694e-02
3.461000000000000187e-02,1.059749063957099099e-02
3.471000000000000474e-02,1.062810859038825287e-02
3.481000000000000760e-02,1.065872652575334915e-02
3.491000000000000353e-02,1.068934444562177552e-02
3.501000000000000639e-02,1.071996234994899815e-02
3.511000000000000232e-02,1.075058023869047974e-02
3.521000000000000518e-02,1.078119811180172985e-02
3.531000000000000805e-02,1.081181596923821639e-02
3.541000000000000397e-02,1.084243381095539339e-02
3.551000000000000684e-02,1.087305163690877041e-02
3.561000000000000276e-02,1.090366944705379107e-02
3.571000000000000563e-02,1.093428724134599787e-02
3.581000000000000155e-02,1.096490501974078761e-02
3.591000000000000442e-02,1.099552278219369413e-02
3.601000000000000728e-02,1.102614052866018532e-02
3.611000000000000321e-02,1.105675825909571350e-02
3.621000000000000607e-02,1.108737597345578994e-02
3.631000000000000200e-02,1.111799367169587910e-02
3.641000000000000486e-02,1.114861135377145061e-02
3.651000000000000772e-02,1.117922901963800709e-02
3.661000000000000365e-02,1.120984666925097309e-02
3.671000000000000651e-02,1.124046430256589110e-02
3.681000000000000244e-02,1.127108191953820303e-02
3.691000000000000530e-02,1.130169952012339760e-02
3.701000000000000817e-02,1.133231710427694966e-02
3.711000000000000409e-02,1.136293467195432540e-02
