epoch,loss
0,0.003611912252381444
1,0.0015072922687977552
2,0.0010452348506078124
3,0.0007842284976504743
4,0.0006358983227983117
5,0.0004948943387717009
6,0.0003885842743329704
7,0.0003287498839199543
8,0.00028595898766070604
9,0.00023022334789857268
10,0.00020416505867615342
11,0.00017589460185263306
12,0.0001586125436006114
13,0.00014254410052672029
14,0.00012941092427354306
15,0.00011819099017884582
16,0.0001087906930479221
17,0.0001031817591865547
18,9.703730756882578e-05
19,8.967949543148279e-05
20,8.381826046388596e-05
21,7.905079110059887e-05
22,7.413206913042814e-05
23,6.911960372235626e-05
24,6.570640107383952e-05
25,6.30761933280155e-05
26,6.0052443586755544e-05
27,5.777599290013313e-05
28,5.407566641224548e-05
29,5.25615323567763e-05
30,5.053256609244272e-05
31,4.776136120199226e-05
32,4.640894985641353e-05
33,4.427094972925261e-05
34,4.317847196944058e-05
35,4.099689977010712e-05
36,4.005337905255146e-05
37,3.922708492609672e-05
38,3.763380664167926e-05
39,3.68065811926499e-05
40,3.5880722862202674e-05
41,3.5086275602225214e-05
42,3.449107316555455e-05
43,3.3748237910913303e-05
44,3.307121369289234e-05
45,3.2577154343016446e-05
46,3.164685404044576e-05
47,3.023305907845497e-05
48,2.979673990921583e-05
49,2.8576514523592778e-05
50,2.820423833327368e-05
51,2.7328916985425167e-05
52,2.631395182106644e-05
53,2.5751112843863666e-05
54,2.4756795028224587e-05
55,2.385895641054958e-05
56,2.3060223611537367e-05
57,2.2641139366896823e-05
58,2.0823970771743916e-05
59,1.9231054466217756e-05
60,1.8544858903624117e-05
61,1.789989255485125e-05
62,1.6968655472737737e-05
63,1.6273397704935633e-05
64,1.5812744095455855e-05
65,1.5288842405425385e-05
66,1.4948320313123986e-05
67,1.3987264537718147e-05
68,1.3500132808985654e-05
69,1.3185591342335101e-05
70,1.2674086065089796e-05
71,1.2306771168368869e-05
72,1.2030465768475551e-05
73,1.153329048975138e-05
74,1.1201132110727485e-05
75,1.096857522497885e-05
76,1.0832543011929374e-05
77,1.0648232091625687e-05
78,1.0375540114182513e-05
79,1.0123771971848328e-05
80,9.99174517346546e-06
81,9.727188626129646e-06
82,9.460775800107513e-06
83,9.243971362593584e-06
84,8.973647709353827e-06
85,8.695924407220446e-06
86,8.524529221176635e-06
87,8.323007932631299e-06
88,8.190235348592978e-06
89,8.027679541555699e-06
90,7.907193321443629e-06
91,7.741376975900494e-06
92,7.688284313189797e-06
93,7.5247703534842e-06
94,7.353880846494576e-06
95,7.2729271778371185e-06
96,7.193905730673578e-06
97,7.096273748175008e-06
98,6.978234068810707e-06
99,6.841125468781684e-06
100,6.7144737840862945e-06
101,6.644021596002858e-06
102,6.559888788615353e-06
103,6.492201919172658e-06
104,6.386589575413382e-06
105,6.2289368543133605e-06
106,6.023029072821373e-06
107,5.9483886616362724e-06
108,5.861038971488597e-06
109,5.744022018916439e-06
110,5.6083526942529716e-06
111,5.534653610084206e-06
112,5.408754987001885e-06
113,5.291525667416863e-06
114,5.2021014198544435e-06
115,5.122857601236319e-06
116,5.0039261623169295e-06
117,4.851000085182022e-06
