epoch,loss
0,0.09061182290315628
1,0.0651702806353569
2,0.04883386194705963
3,0.044527165591716766
4,0.039854638278484344
5,0.03748922795057297
6,0.03650696575641632
7,0.03519510105252266
8,0.0343710333108902
9,0.033578112721443176
10,0.0330195426940918
11,0.032314322888851166
12,0.031729139387607574
13,0.031161746010184288
14,0.03054536134004593
15,0.030131686478853226
16,0.02965959534049034
17,0.029282057657837868
18,0.0285654179751873
19,0.028113260865211487
20,0.02796340361237526
21,0.027432240545749664
22,0.027258653193712234
23,0.026560962200164795
24,0.0258095134049654
25,0.025606274604797363
26,0.025274064391851425
27,0.024999748915433884
28,0.024851800873875618
29,0.02458999864757061
30,0.024496229365468025
31,0.02425738051533699
32,0.024110492318868637
33,0.023964006453752518
34,0.02358701080083847
35,0.0233815498650074
36,0.02311037853360176
37,0.02302303910255432
38,0.022896382957696915
39,0.0227567907422781
40,0.022620029747486115
41,0.022523272782564163
42,0.022467471659183502
43,0.022336874157190323
44,0.02218812331557274
45,0.022103723138570786
46,0.02199990674853325
47,0.021856024861335754
48,0.021704982966184616
49,0.021563932299613953
50,0.021431077271699905
51,0.021304389461874962
52,0.021215757355093956
53,0.021165555343031883
54,0.02109171636402607
55,0.02097124606370926
56,0.02079877071082592
57,0.020737633109092712
58,0.02065906673669815
59,0.02057841420173645
60,0.02046976238489151
61,0.02037997916340828
62,0.020318130031228065
63,0.020207788795232773
64,0.020148172974586487
65,0.02007918432354927
66,0.01993708871304989
67,0.019869312644004822
68,0.01978427544236183
69,0.019743261858820915
70,0.0196999479085207
71,0.019569041207432747
72,0.019506100565195084
73,0.019455309957265854
74,0.01937221735715866
75,0.01931075192987919
76,0.0192654337733984
77,0.019172966480255127
78,0.01907224953174591
79,0.019033391028642654
80,0.018993288278579712
81,0.018929434940218925
82,0.018812334164977074
83,0.018742788583040237
84,0.01866578683257103
85,0.01862465590238571
86,0.018575947731733322
87,0.01854647323489189
88,0.018526971340179443
89,0.018511569127440453
90,0.018484950065612793
91,0.018452022224664688
92,0.01839292049407959
93,0.01835101842880249
94,0.018262792378664017
95,0.01819346845149994
96,0.018138721585273743
97,0.01810355857014656
98,0.018067479133605957
99,0.01801924966275692
100,0.01797240599989891
101,0.017856135964393616
102,0.017824653536081314
103,0.01780123822391033
104,0.017771601676940918
105,0.017747336998581886
106,0.017711419612169266
107,0.017669346183538437
108,0.01762329414486885
109,0.017572155222296715
110,0.01754000224173069
111,0.017518125474452972
112,0.017508093267679214
113,0.01749228686094284
114,0.017487812787294388
115,0.01745006814599037
116,0.017368845641613007
117,0.01735501177608967
118,0.017346737906336784
119,0.017336858436465263
120,0.01730968803167343
121,0.01724689081311226
122,0.01722140423953533
123,0.017210066318511963
124,0.017193201929330826
125,0.01717570796608925
126,0.01715296134352684
127,0.01708155684173107
128,0.01700187288224697
129,0.01693873107433319
130,0.01688455417752266
131,0.0168559942394495
132,0.016818935051560402
133,0.016792910173535347
134,0.016771487891674042
135,0.01675824262201786
136,0.01673370599746704
137,0.016691574826836586
138,0.01662314496934414
139,0.01655443012714386
140,0.016527555882930756
141,0.016483528539538383
142,0.0164467915892601
143,0.016394956037402153
144,0.01635083369910717
145,0.0163244791328907
146,0.016307225450873375
147,0.016282614320516586
148,0.016258394345641136
149,0.01622842065989971
150,0.016218531876802444
151,0.016203518956899643
152,0.016129624098539352
153,0.01611146330833435
154,0.016101399436593056
155,0.016065582633018494
156,0.016022570431232452
157,0.015996985137462616
158,0.015939433127641678
159,0.015874581411480904
160,0.01585000939667225
161,0.015827059745788574
162,0.01579172909259796
163,0.015773337334394455
164,0.01574091613292694
165,0.01572173833847046
166,0.015710558742284775
167,0.015689479187130928
168,0.015627700835466385
169,0.015468211844563484
170,0.015339864417910576
171,0.015289278700947762
172,0.015255261212587357
173,0.01523650623857975
174,0.01520821638405323
175,0.01519694086164236
176,0.01518106460571289
177,0.01516797300428152
178,0.015134226530790329
179,0.015081428922712803
180,0.015050473622977734
181,0.015026863664388657
182,0.014980598352849483
183,0.014957236126065254
184,0.014924056828022003
185,0.014913426712155342
186,0.014887564815580845
187,0.014864759519696236
188,0.014860579743981361
189,0.014832224696874619
190,0.014711400493979454
191,0.014658372849225998
192,0.014643000438809395
193,0.014637076295912266
194,0.01462641917169094
195,0.014611651189625263
196,0.014592166990041733
197,0.014550761319696903
198,0.014502663165330887
199,0.014471052214503288
200,0.01446369756013155
201,0.014456992968916893
202,0.014444254338741302
203,0.014403566718101501
204,0.014384640380740166
205,0.014347702264785767
206,0.014286262914538383
207,0.014247541315853596
208,0.014223815873265266
209,0.014208417385816574
210,0.014199754223227501
211,0.014192191883921623
212,0.014183709397912025
213,0.014165321364998817
214,0.014153189025819302
215,0.01413471158593893
216,0.014120008796453476
217,0.014099054038524628
218,0.014065328985452652
219,0.014043889939785004
220,0.014026565477252007
221,0.014012896455824375
222,0.01400231383740902
223,0.013992583379149437
224,0.01397450640797615
225,0.013963267207145691
226,0.013936806470155716
227,0.013898748904466629
228,0.01384389866143465
229,0.01377995777875185
230,0.013720398768782616
231,0.013689562678337097
232,0.01366704236716032
233,0.013647599145770073
234,0.013637622818350792
235,0.013631259091198444
236,0.013627794571220875
237,0.013622071593999863
238,0.01361674815416336
239,0.013610906898975372
240,0.013599168509244919
241,0.013569207862019539
242,0.013515103608369827
243,0.013481204397976398
244,0.01345307007431984
245,0.013412624597549438
246,0.013387233950197697
247,0.013335486873984337
248,0.013299625366926193
249,0.01328195258975029
250,0.013275115750730038
251,0.013268999755382538
252,0.013256734237074852
253,0.013235660269856453
254,0.013197673484683037
255,0.013180695474147797
256,0.01312970370054245
257,0.013075066730380058
258,0.013046257197856903
259,0.013021402060985565
260,0.013008518144488335
261,0.012996719218790531
262,0.012987775728106499
263,0.012976448982954025
264,0.012961814180016518
265,0.012937696650624275
266,0.0129107516258955
267,0.012868279591202736
268,0.0128346998244524
269,0.012796289287507534
270,0.012758134864270687
271,0.0127259511500597
272,0.012693730182945728
273,0.01266560424119234
274,0.012631883844733238
275,0.012581929564476013
276,0.012541405856609344
277,0.01251879334449768
278,0.012482664547860622
279,0.012452483177185059
280,0.012442289851605892
281,0.012429216876626015
282,0.012405931949615479
283,0.012384478002786636
284,0.012355804443359375
285,0.012327703647315502
286,0.012314412742853165
287,0.012299085035920143
288,0.012279478833079338
289,0.012265898287296295
290,0.012244251556694508
291,0.012230184860527515
292,0.01221371814608574
293,0.012175435200333595
294,0.01209789514541626
295,0.01207154430449009
296,0.01206533145159483
297,0.012051274999976158
298,0.012029319070279598
299,0.012002196162939072
300,0.011979090049862862
301,0.011958743445575237
302,0.01194287370890379
303,0.011910662055015564
304,0.011888546869158745
305,0.011872401461005211
306,0.011846429668366909
307,0.011837034486234188
308,0.01182585395872593
309,0.011800255626440048
310,0.011780854314565659
311,0.011756135150790215
312,0.011681487783789635
313,0.011644145473837852
314,0.011630523949861526
315,0.011617502197623253
316,0.011599668301641941
317,0.011576712131500244
318,0.011555272154510021
319,0.011520400643348694
320,0.011478097178041935
321,0.011408479884266853
322,0.01137617602944374
323,0.01134193129837513
324,0.011296842247247696
325,0.011282449588179588
326,0.011265266686677933
327,0.011247076094150543
328,0.011222903616726398
