epoch,loss
0,0.014380856417119503
1,0.00403625937178731
2,0.001097940606996417
3,0.00025962936342693865
4,4.38411625509616e-05
5,2.5555862521287054e-05
6,1.820999568735715e-05
7,1.5989207895472646e-05
8,1.2335220162640326e-05
9,1.0425013897474855e-05
10,5.9826261349371634e-06
11,4.430956323631108e-06
12,3.1085651244211476e-06
13,2.2945303044252796e-06
14,2.062305611616466e-06
15,1.3205985851527657e-06
16,9.06164871139481e-07
17,9.04775959043036e-07
18,9.04775959043036e-07
19,9.04775959043036e-07
20,9.04775959043036e-07
21,9.04775959043036e-07
22,9.04775959043036e-07
23,9.04775959043036e-07
24,9.04775959043036e-07
25,9.04775959043036e-07
26,9.04775959043036e-07
27,9.04775959043036e-07
28,9.04775959043036e-07
29,9.04775959043036e-07
30,9.04775959043036e-07
31,9.04775959043036e-07
32,9.04775959043036e-07
33,9.04775959043036e-07
34,9.04775959043036e-07
35,9.04775959043036e-07
36,9.04775959043036e-07
37,9.04775959043036e-07
38,9.04775959043036e-07
39,9.04775959043036e-07
40,9.04775959043036e-07
41,9.04775959043036e-07
42,9.04775959043036e-07
43,9.04775959043036e-07
44,9.04775959043036e-07
45,9.04775959043036e-07
46,9.04775959043036e-07
47,9.04775959043036e-07
48,9.04775959043036e-07
49,9.04775959043036e-07
50,9.04775959043036e-07
51,9.04775959043036e-07
52,9.04775959043036e-07
53,9.04775959043036e-07
54,9.04775959043036e-07
55,9.04775959043036e-07
56,9.04775959043036e-07
57,9.04775959043036e-07
58,9.04775959043036e-07
59,9.04775959043036e-07
60,9.04775959043036e-07
61,9.04775959043036e-07
62,9.04775959043036e-07
63,9.04775959043036e-07
64,9.04775959043036e-07
65,9.04775959043036e-07
66,9.04775959043036e-07
67,9.04775959043036e-07
68,9.04775959043036e-07
69,9.04775959043036e-07
70,9.04775959043036e-07
71,9.04775959043036e-07
72,9.04775959043036e-07
73,9.04775959043036e-07
74,9.04775959043036e-07
75,9.04775959043036e-07
76,9.04775959043036e-07
77,9.04775959043036e-07
78,9.04775959043036e-07
79,9.04775959043036e-07
80,9.04775959043036e-07
81,9.04775959043036e-07
82,9.04775959043036e-07
83,9.04775959043036e-07
84,9.04775959043036e-07
85,9.04775959043036e-07
86,9.04775959043036e-07
87,9.04775959043036e-07
88,9.04775959043036e-07
89,9.04775959043036e-07
90,9.04775959043036e-07
91,9.04775959043036e-07
92,9.04775959043036e-07
93,9.04775959043036e-07
94,9.04775959043036e-07
95,9.04775959043036e-07
96,9.04775959043036e-07
97,9.04775959043036e-07
98,9.04775959043036e-07
99,9.04775959043036e-07
100,9.04775959043036e-07
101,9.04775959043036e-07
102,9.04775959043036e-07
103,9.04775959043036e-07
104,9.04775959043036e-07
105,9.04775959043036e-07
106,9.04775959043036e-07
107,9.04775959043036e-07
108,9.04775959043036e-07
109,9.04775959043036e-07
110,9.04775959043036e-07
111,9.04775959043036e-07
112,9.04775959043036e-07
113,9.04775959043036e-07
114,9.04775959043036e-07
115,9.04775959043036e-07
116,9.04775959043036e-07
117,9.04775959043036e-07
