epoch,loss
0,0.0033709092531353235
1,0.00021503916650544852
2,8.024092676350847e-05
3,4.989813533029519e-05
4,2.877215956686996e-05
5,1.4908671801094897e-05
6,8.665880159242079e-06
7,6.879041393403895e-06
8,4.502589490584796e-06
9,2.9394234388746554e-06
10,2.5166473278659396e-06
11,2.2815445390733657e-06
12,1.687470785327605e-06
13,1.3027208751736907e-06
14,9.338059498986695e-07
15,8.031695415411377e-07
16,8.022238944249693e-07
17,8.014023364921741e-07
18,8.014023364921741e-07
19,8.014023364921741e-07
20,8.014023364921741e-07
21,8.014023364921741e-07
22,8.014023364921741e-07
23,8.014023364921741e-07
24,8.014023364921741e-07
25,8.014023364921741e-07
26,8.014023364921741e-07
27,8.014023364921741e-07
28,8.014023364921741e-07
29,8.014023364921741e-07
30,8.014023364921741e-07
31,8.014023364921741e-07
32,8.014023364921741e-07
33,8.014023364921741e-07
34,8.014023364921741e-07
35,8.014023364921741e-07
36,8.014023364921741e-07
37,8.014023364921741e-07
38,8.014023364921741e-07
39,8.014023364921741e-07
40,8.014023364921741e-07
41,8.014023364921741e-07
42,8.014023364921741e-07
43,8.014023364921741e-07
44,8.014023364921741e-07
45,8.014023364921741e-07
46,8.014023364921741e-07
47,8.014023364921741e-07
48,8.014023364921741e-07
49,8.014023364921741e-07
50,8.014023364921741e-07
51,8.014023364921741e-07
52,8.014023364921741e-07
53,8.014023364921741e-07
54,8.014023364921741e-07
55,8.014023364921741e-07
56,8.014023364921741e-07
57,8.014023364921741e-07
58,8.014023364921741e-07
59,8.014023364921741e-07
60,8.014023364921741e-07
61,8.014023364921741e-07
62,8.014023364921741e-07
63,8.014023364921741e-07
64,8.014023364921741e-07
65,8.014023364921741e-07
66,8.014023364921741e-07
67,8.014023364921741e-07
68,8.014023364921741e-07
69,8.014023364921741e-07
70,8.014023364921741e-07
71,8.014023364921741e-07
72,8.014023364921741e-07
73,8.014023364921741e-07
74,8.014023364921741e-07
75,8.014023364921741e-07
76,8.014023364921741e-07
77,8.014023364921741e-07
78,8.014023364921741e-07
79,8.014023364921741e-07
80,8.014023364921741e-07
81,8.014023364921741e-07
82,8.014023364921741e-07
83,8.014023364921741e-07
84,8.014023364921741e-07
85,8.014023364921741e-07
86,8.014023364921741e-07
87,8.014023364921741e-07
88,8.014023364921741e-07
89,8.014023364921741e-07
90,8.014023364921741e-07
91,8.014023364921741e-07
92,8.014023364921741e-07
93,8.014023364921741e-07
94,8.014023364921741e-07
95,8.014023364921741e-07
96,8.014023364921741e-07
97,8.014023364921741e-07
98,8.014023364921741e-07
99,8.014023364921741e-07
100,8.014023364921741e-07
101,8.014023364921741e-07
102,8.014023364921741e-07
103,8.014023364921741e-07
104,8.014023364921741e-07
105,8.014023364921741e-07
106,8.014023364921741e-07
107,8.014023364921741e-07
108,8.014023364921741e-07
109,8.014023364921741e-07
110,8.014023364921741e-07
111,8.014023364921741e-07
112,8.014023364921741e-07
113,8.014023364921741e-07
114,8.014023364921741e-07
115,8.014023364921741e-07
116,8.014023364921741e-07
117,8.014023364921741e-07
